pair_id,set,severity,architecture,gt_found,gt_scale,gt_rot,n_cands,cand_secs,c0_scale,c0_rot,c0_peak,c1_scale,c1_rot,c1_peak,rank_tight,rank_basin,rank_loose,best_s_err,best_r_err,best_rank,c2_scale,c2_rot,c2_peak
test_A_00000095,A,4,dram_legacy,1,9.44288480171721,3.164784478843613,3,1.4497238000039943,9.317208707917052,3.184480714185804,0.8601217269897461,11.904249695519548,1.311651683317911,0.5063924789428711,-1,0,0,0.013309078363139921,0.019696235342191226,0,10.640995224582316,0.20768632916351204,0.37707915902137756
test_A_00000096,A,1,dram_wide,1,10.164081801115907,-2.4691384764647,3,1.9251982999849133,10.242067088125825,-2.3911318366776024,0.8930889368057251,11.99930592169668,-1.6710518724988082,0.4285643994808197,0,0,0,0.00767263472843716,0.07800663978709776,0,8.851330665211435,-1.4558747174880127,0.46628519892692566
test_A_00000097,A,2,finfet_28nm,1,9.299791608767384,-1.6892930106936577,3,1.825320100004319,9.36667888562393,-1.7443207858282161,0.770504891872406,11.998876957714375,-2.6271998141773922,0.22525759041309357,0,0,0,0.007192341470693604,0.055027775134558476,0,11.359263577085615,-1.766246814988924,0.2761860489845276
test_A_00000098,A,3,dram_compact,1,11.653158015386005,-4.535151265115308,2,1.0843685999861918,11.66582916687656,-4.572751309993551,0.9047685861587524,8.765865823748353,-2.8906142333417457,0.36023852229118347,0,0,0,0.0010873577337425899,0.037600044878242755,0,,,
test_A_00000099,A,4,finfet_22nm,1,11.81527421019326,-1.8019757431878836,2,1.1357627999968827,8.066277059859948,-1.7608264024850686,0.9304860234260559,11.697819616041194,-1.8743529958301788,0.9245677590370178,1,1,1,0.009940911405233092,0.07237725264229522,1,,,
test_A_00000100,A,1,finfet_28nm,1,9.751302530954154,-0.7037500380224166,3,1.8878796999924816,9.763155617496423,-0.7203243433240798,0.9259934425354004,11.628677106875998,-0.6689814591553804,0.8840984106063843,0,0,0,0.0012155387964472256,0.01657430530166315,0,8.00069407830332,-0.30702209834048355,0.22101004421710968
test_A_00000101,A,2,dram_dense,1,11.50529157231598,1.5835200047306817,3,1.9840418999665417,11.47735866062183,1.522443632496565,0.888576865196228,8.772123736042316,1.6297589858113917,0.34172505140304565,0,0,0,0.0024278317084428782,0.06107637223411677,0,9.256257912293963,0.3389981249824748,0.272960901260376
test_A_00000102,A,3,dram_wide,1,9.251718864385502,0.1525084593711243,3,1.4329569000401534,9.095910252707577,0.0864245308258325,0.8686641454696655,10.204595131671013,0.3826058041586049,0.6993103623390198,-1,0,0,0.016841044779009665,0.06608392854529181,0,11.8013428841687,0.04592247166484398,0.30894118547439575
test_A_00000103,A,4,dram_dense,1,11.827723314935572,3.1446483500387945,3,1.54469169996446,9.38770632020821,2.7386559941790747,0.8597256541252136,11.816888811462801,3.2056159158200845,0.8898463249206543,1,1,1,0.0009160261179840737,0.060967565781290034,1,8.00069407830332,3.1573786516665265,0.3688942790031433
test_A_00000104,A,1,finfet_22nm,1,8.428929110542539,1.242740682155004,2,0.9923362999688834,8.427309784792769,1.2187715333165092,0.9618322849273682,11.99930592169668,1.2755348299890645,0.9185868501663208,0,0,0,0.00019211524127598864,0.02396914883849477,0,,,
test_A_00000105,A,2,finfet_45nm,1,9.868816944664651,-1.2641498512365548,3,1.4249945000046864,9.985489279377614,-1.2479440091792147,0.830752968788147,11.99930592169668,-0.7211151708505081,0.6352564096450806,-1,0,0,0.011822322307441195,0.016205842057340103,0,8.406282350208492,-1.1607286508269543,0.30334046483039856
test_A_00000106,A,3,finfet_28nm,1,8.008289306293912,-4.448736980989513,3,1.5802648999961093,8.00069407830332,-4.480906366663863,0.7901723980903625,9.524833942294242,-4.401181834158884,0.7298733592033386,0,0,0,0.0009484207800313485,0.032169385674349904,0,11.931017439061929,-3.673366664987522,0.1358954906463623
test_A_00000107,A,4,finfet_22nm,1,11.39449279781616,-1.806464952104169,2,1.1908112000091933,11.379453511879785,-1.802363668317771,0.947224497795105,8.223171161671294,-1.9999999999999996,0.33190518617630005,0,0,0,0.0013198732232519571,0.004101283786397847,0,,,
test_A_00000108,A,1,dram_loose,1,10.794711660159985,4.229111828933995,3,1.852650899963919,10.870226591665965,4.074304120001121,0.8613818883895874,11.99930592169668,4.145258240841815,0.8039172291755676,0,0,0,0.006995548735653844,0.1548077089328741,0,8.130093304788284,4.102685768337399,0.2895824611186981
test_A_00000109,A,2,dram_dense,1,9.542224580572334,-1.5929384837579788,3,1.5181096000014804,9.61552148937957,-1.5838365141465476,0.9480647444725037,8.00069407830332,-1.5879773408334033,0.8268443942070007,0,0,0,0.007681322964926521,0.009101969611431171,0,11.99930592169668,-1.4512451325105853,0.4144996702671051
test_A_00000110,A,3,dram_loose,1,11.561312833184388,-4.801739911590063,3,1.3104490999830887,11.535279353538739,-4.570436517504837,0.9346751570701599,11.317269802703375,-4.744320785828215,0.9057691097259521,0,0,0,0.0022517753841004634,0.23130339408522627,0,9.145639232082388,-4.867790413344249,0.7340849041938782
test_A_00000111,A,4,finfet_45nm,1,9.07156562935925,-2.8470379937595824,3,1.6075858999975026,9.068563811043015,-2.922345880838451,0.8201895952224731,9.824624016455372,-2.5619104849858396,0.4223645031452179,0,0,0,0.0003309041061799052,0.0753078870788686,0,11.560691993955162,-4.539344662916632,0.4346235394477844
test_A_00000112,A,1,dram_loose,1,8.738793276605636,-4.490286765469004,2,1.244116900023073,8.745614794167858,-4.608228370413898,0.9181448221206665,11.998876957714375,-3.8639075845856814,0.35102736949920654,0,0,0,0.0007806017771909659,0.11794160494489425,0,,,
test_A_00000113,A,2,dram_dense,1,10.891558254983671,-1.6216921064258782,2,1.0161651999806054,10.786314560210455,-1.6940131083312304,0.8445776700973511,8.13086970979207,-2.162799064170382,0.5028669834136963,0,0,0,0.009662868462835419,0.07232100190535218,0,,,
test_A_00000114,A,3,finfet_14nm,1,8.744359387002552,2.857277589408308,3,1.531040700036101,8.739036985419647,2.7892080508213466,0.9133635759353638,11.722973454789685,2.7912784641647743,0.8591679930686951,0,0,0,0.0006086668385126435,0.06806953858696119,0,9.912860158956702,2.7605820233397824,0.2801929712295532
test_A_00000115,A,4,dram_legacy,1,10.549877280056506,4.694612412444515,2,1.2386580999591388,10.639320225002102,4.718009550835366,0.8226425647735596,8.475683661041613,4.57211151708505,0.6210835576057434,0,0,0,0.008478102879421977,0.02339713839085089,0,,,
test_A_00000116,A,1,dram_wide,1,11.31767095428691,-0.8111350401513215,3,1.4582193000242114,11.261480617916211,-0.7136243450032245,0.9076001644134521,8.491229588335719,-0.916925468334595,0.7967448830604553,0,0,0,0.004964832128240613,0.09751069514809707,0,11.99930592169668,-0.6055181641619698,0.5565747618675232
test_A_00000117,A,2,dram_loose,1,8.334039204716643,-2.158506167232118,3,1.647584700025618,8.332556928329549,-2.1857603000028036,0.9140782356262207,9.40002443791453,-2.3431389516693306,0.6288522481918335,0,0,0,0.0001778581010580042,0.02725413277068567,0,11.99930592169668,-2.1235765908263935,0.5711488127708435
test_A_00000118,A,3,dram_wide,1,10.919446564987991,3.8381970649632695,2,1.078521199990064,10.868353885204145,3.6960835216746584,0.8398380279541016,9.461492836873477,3.775017226653208,0.798969566822052,0,0,0,0.0046790539685105355,0.14211354328861114,0,,,
test_A_00000119,A,4,finfet_14nm,1,9.573305862595378,-3.642816425004818,3,1.3959385000052862,9.61552148937957,-3.623058987490537,0.8511286973953247,8.47620126437747,-4.137767414994531,0.37591978907585144,0,0,0,0.004409722972409889,0.01975743751428105,0,11.670054424481576,-3.447895133350157,0.30536383390426636
test_A_00000120,A,1,finfet_10nm,1,8.448895574268098,-0.2691603506802256,3,2.1180414000409655,8.435242696666945,-0.2185271541712232,0.8403134346008301,9.828171722497407,-0.2120715349956537,0.43644532561302185,0,0,0,0.0016159363648349727,0.05063319650900239,0,10.107649672291718,-0.08307453166540474,0.46989428997039795
test_A_00000121,A,2,dram_loose,1,11.741541203355853,3.0743335606127964,2,1.1591296999831684,11.718268352503296,3.0041408266868554,0.9343311190605164,9.451108520415296,3.035081646657133,0.9439882040023804,0,0,0,0.001982095063117029,0.07019273392594094,0,,,
test_A_00000122,A,3,finfet_22nm,1,9.997186880518974,-0.4928129252932436,3,1.2448097000014968,9.95136732208323,-0.3650649808300385,0.797392725944519,11.99930592169668,-0.1452582408418155,0.6508104801177979,0,0,0,0.004583245165200424,0.1277479444632051,0,8.333912031455512,-0.030696440824991268,0.29076895117759705
test_A_00000123,A,4,dram_1x,1,11.185509803688165,-0.5926910801742471,2,1.287034599983599,11.237164278957826,-0.5157436341757098,0.8980308175086975,8.34591025270758,-0.48401198667900436,0.7053420543670654,0,0,0,0.004617981314774689,0.07694744599853731,0,,,
test_A_00000124,A,1,finfet_28nm,1,10.007829331374127,-2.3187606557856,3,1.3410778000252321,9.976201264377472,-2.235032770828076,0.9296409487724304,11.882224812918032,-2.316827716676481,0.9121184945106506,0,0,0,0.0031603323707272077,0.08372788495752426,0,8.001123042285625,-3.397587455853172,0.18463225662708282
test_A_00000125,A,2,finfet_10nm,1,9.430167178324115,-1.2310941893737448,3,1.9195413999841549,9.344555149581616,-1.3114073041726253,0.8643536567687988,8.00069407830332,-1.386991009990747,0.6229852437973022,0,0,0,0.009078527148414122,0.08031311479888048,0,9.92208707917052,-0.24922359499621463,0.53118896484375
test_A_00000126,A,3,finfet_10nm,1,8.878810275473814,0.0495492131114927,3,1.7832906999974512,8.884417415834104,-0.05469288332912718,0.9000020623207092,9.554951684997057,0.0776541191615493,0.5081254839897156,0,0,0,0.0006315193349472435,0.10424209644061988,0,10.545602575210594,-0.2917960675006309,0.4701694846153259
test_A_00000127,A,4,dram_wide,1,11.049081820853596,3.555500228569976,3,2.087725599994883,10.988580476870112,3.461295129991868,0.8854587078094482,8.503806507709964,4.081004118321976,0.41602155566215515,0,0,0,0.005475689741865792,0.09420509857810799,0,8.505481507290176,4.067604121680266,0.41602617502212524
test_A_00000128,A,1,finfet_10nm,1,10.590188346718527,-2.9675230165590083,3,1.4972157999873161,10.6986571158313,-3.0417816449779886,0.7283061146736145,11.99930592169668,-3.351909363333614,0.32940369844436646,-1,0,0,0.010242383379931464,0.07425862841898034,0,8.772702434164492,-3.154273031651385,0.44759178161621094
test_A_00000129,A,2,finfet_10nm,1,9.59058874020544,2.4972361545534376,3,1.786343100015074,9.570756413959085,2.491747191671574,0.7822298407554626,11.628677106875998,2.4404043075028743,0.7260709404945374,0,0,0,0.002067894556172003,0.005488962881863735,0,8.00069407830332,2.479626780846863,0.6298952698707581
test_A_00000130,A,3,dram_loose,1,9.053733325244774,4.937069223741739,3,1.610355000011623,9.091205150421185,4.837041484340909,0.8414979577064514,11.99907546833562,4.591722753757044,0.3631778955459595,0,0,0,0.0041388258114392505,0.1000277394008302,0,11.19427190999916,4.816038496629333,0.35857877135276794
test_A_00000131,A,4,dram_legacy,1,9.37490803437836,3.8729323106240425,3,1.6523277000524104,9.380093304788286,3.794628463325202,0.830812394618988,10.299150281252627,4.5552104866649845,0.6315504312515259,0,0,0,0.0005531009361277725,0.07830384729884043,0,11.992624554333856,4.13983782833796,0.4050235450267792
test_A_00000132,A,1,dram_1x,1,9.909459062118696,4.301703080852267,2,0.9737135000177659,10.001035206671713,4.137767414994532,0.9458150863647461,11.99930592169668,4.608228370413897,0.628963053226471,0,0,0,0.009241285924787611,0.16393566585773467,0,,,
test_A_00000133,A,2,dram_wide,1,10.79410263207019,-0.5571351064539618,3,1.6286970999790356,10.685760300002801,-0.3748705991660358,0.8896699547767639,9.614486282707862,-0.16279906417038198,0.46317943930625916,-1,0,0,0.010037178240782598,0.18226450728792598,0,8.00069407830332,-3.6491258433381004,0.2772679626941681
test_A_00000134,A,3,dram_compact,1,11.168016923214903,-2.032751730516454,1,0.5482572999899276,11.200012218957264,-2.1189470058489657,0.949156641960144,,,,0,0,0,0.002864903945108834,0.08619527533251148,0,,,
test_A_00000135,A,4,dram_dense,1,9.755930450621504,-4.534036654520746,3,1.2734088000142947,9.757932911874175,-4.567726311252908,0.8044203519821167,10.407957349788706,-4.159449065009953,0.45256340503692627,0,0,0,0.00020525579418652137,0.03368965673216273,0,11.817726311252908,-4.443114513754802,0.3855213224887848
test_A_00000136,A,1,finfet_10nm,1,8.703315212243883,-4.40298093913449,2,1.0061747999861836,8.695885814793051,-4.385711424173747,0.8898687362670898,11.99930592169668,-4.634935019169961,0.7123671770095825,0,0,0,0.0008536284472817623,0.01726951496074225,0,,,
test_A_00000137,A,2,finfet_10nm,1,9.598850584179644,2.9484036189387304,3,1.4737559000495821,9.585784737917333,2.8635121708224682,0.8697442412376404,8.02459637254046,2.9958591733131446,0.7846980690956116,0,0,0,0.0013611886285474105,0.08489144811626215,0,11.779637898021438,2.9344662916631616,0.4050831198692322
test_A_00000138,A,3,finfet_7nm,1,11.47579908100607,4.367332854570776,2,0.9897306999773718,11.382224812918032,4.3026368925083425,0.8234758973121643,8.475683661041613,4.257994006660498,0.8826107382774353,0,0,0,0.008154052491465703,0.06469596206243367,0,,,
test_A_00000139,A,4,dram_legacy,1,8.290115218920205,0.513676601340654,3,1.5043040000018664,8.212010440209333,0.44375430666330185,0.8976141810417175,10.870226591665965,0.20330112333137046,0.20510783791542053,0,0,0,0.009421434642140562,0.06992229467735211,0,11.904249695519546,4.716312515601369,0.08629859238862991
test_A_00000140,A,1,dram_dense,1,10.959711063254698,-1.194373344898978,3,1.8888623000239022,11.081978230207369,-1.2425235966753594,0.8481609225273132,10.963944241457476,-1.3222481291803363,0.8840678930282593,1,0,0,0.0003862490697378747,0.12787478428135834,1,11.999289394956342,-1.2941108599893445,0.7401400804519653
test_A_00000141,A,2,finfet_14nm,1,9.492778590593169,-3.7168762504218646,2,1.0819771999958903,9.542054869168556,-3.736585580835647,0.9187706708908081,11.365262687711647,0.022961235832421985,0.277404248714447,0,0,0,0.005190922563412324,0.01970933041378231,0,,,
test_A_00000142,A,3,finfet_10nm,1,9.075484900324785,-1.0634848946815123,2,1.1532273000339046,9.061986002294802,-1.2020215375143708,0.7919090986251831,11.236326779167717,-0.9499367016483004,0.6841456294059753,0,0,0,0.0014874024008898925,0.1385366428328585,0,,,
test_A_00000143,A,4,dram_wide,1,9.613348746992568,1.5896807927215315,3,1.5088553999667056,9.522641339378174,1.6220237808188225,0.8947556614875793,10.869647893543787,0.4404043075028743,0.3862287998199463,0,0,0,0.009435568187700537,0.03234298809729097,0,11.80792069291691,1.5017971891528568,0.35573890805244446
test_A_00000144,A,1,dram_loose,1,10.127275558584929,-0.1263121646183505,3,1.8077908999985084,10.191561703747233,-0.545404868328987,0.7713795900344849,8.00069407830332,0.11480617916211006,0.5186218023300171,0,0,0,0.006347822253913973,0.41909270371063656,0,11.63086970979207,-0.0033499991604276635,0.41972097754478455
test_A_00000145,A,2,finfet_28nm,1,9.30403034351363,-2.129545970766168,3,1.3323363999952562,9.258450515210034,-2.1540286525060988,0.8952634930610657,10.86913029020793,-2.477556367503435,0.22632303833961487,0,0,0,0.004898933754592808,0.024482681739930623,0,11.99927918086909,-1.887508613326604,0.19684183597564697
test_A_00000146,A,3,finfet_28nm,1,8.38020671810049,1.6292302208133682,3,1.5650576999760233,8.264708427503994,1.6885926958273747,0.8029959201812744,9.931436188956985,1.6514406358268139,0.747717022895813,-1,0,0,0.013782272261498139,0.05936247501400649,0,11.493742087706037,1.566295690817981,0.1688038408756256
test_A_00000147,A,4,dram_legacy,1,11.480232588544318,2.591431359089549,3,1.967303199984599,11.364425187921539,2.5335288366495625,0.8823511600494385,10.130610908124144,2.67415749251395,0.865872323513031,-1,0,0,0.010087548290470993,0.05790252243998628,0,8.00069407830332,2.4677507491674375,0.5356759428977966
test_A_00000148,A,1,dram_dense,1,9.204845872628113,-2.086790273929615,3,1.6577917999820784,9.323527714997335,-1.9375719116783034,0.7843117713928223,10.204077528335157,-1.3802910116698914,0.5673843622207642,-1,0,0,0.012893408972999636,0.1492183622513117,0,11.11145618000168,0.06760412168026628,0.48827528953552246
test_A_00000149,A,2,dram_wide,1,10.782782516331835,-3.828808052442053,3,1.6444955000188202,10.785796956874599,-3.6960835216746584,0.8375703692436218,9.346427856043436,-1.6305498133378198,0.6221648454666138,0,0,0,0.0002795605436906212,0.13272453076739454,0,10.92208707917052,-3.989159174992289,0.8073076605796814
test_A_00000150,A,3,finfet_7nm,1,10.959888378236071,1.1476359911753349,2,1.2667504000128247,10.97020215375144,1.126926589986821,0.9225918054580688,9.050825280832843,1.187830713346232,0.30314239859580994,0,0,0,0.000941047496053898,0.020709401188513832,0,,,
test_A_00000151,A,4,dram_wide,1,10.672154854808843,3.0277382626823552,2,1.3853754000156187,10.650603136036707,2.952007114991728,0.9168868064880371,8.621581694791928,3.376941012509463,0.3041951060295105,0,0,0,0.002019434600166483,0.07573114769062705,0,,,
test_A_00000152,A,1,finfet_10nm,1,10.77400933451529,-2.401243420788229,3,1.9177829999825917,10.752512499370322,-2.3562945691657555,0.8172315955162048,8.065053863655464,-2.58048651498612,0.6200538873672485,0,0,0,0.001995249352170204,0.04494885162247364,0,8.927568586460703,-2.364820601684752,0.494810551404953
test_A_00000153,A,2,finfet_28nm,1,9.88705935928803,-3.0503115009187742,3,1.3364454000256956,9.805469288332914,-3.2830256558363473,0.6918324828147888,9.154668445414599,-2.8906142333417453,0.37846216559410095,0,0,0,0.00825220806209372,0.23271415491757308,0,8.571593913749192,-2.345453744158044,0.3081859052181244
